date,station,PM2.5,PM10,wind_speed,wind_dir,humidity,temperature,rainfall,NO2,NH3,CO,SO2,month,day_of_week,season,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM10_lag1,PM10_lag3,wind_speed_lag1,humidity_lag1,PM2.5_roll7,PM10_roll7,wind_roll3,humidity_roll3,station_code
2019-08-14,"Talcher Coalfields,Talcher - OSPCB",30.905,84.27,2.93,187.95,84.13,27.6,6.9,9.56,8.24,2.01,39.92,8,2,2,24.04,26.27,22.16,84.27,101.32,2.76,91.81,20.729999999999997,75.22571428571429,2.5366666666666684,85.92,1
2019-08-15,"Talcher Coalfields,Talcher - OSPCB",37.77,84.27,2.67,178.13,78.83,28.6,1.8,10.13,7.1,2.09,39.7,8,3,2,30.905,24.04,26.27,84.27,84.27,2.93,84.13,22.232142857142858,80.39571428571428,2.726666666666668,88.52666666666666,1
2019-08-16,"Talcher Coalfields,Talcher - OSPCB",36.45,84.27,2.83,169.03,78.9,28.9,5.0,8.95,7.23,2.12,40.03,8,4,2,37.77,30.905,24.04,84.27,84.27,2.67,78.83,25.80642857142857,86.38428571428571,2.7866666666666675,84.92333333333333,1
2019-08-17,"Talcher Coalfields,Talcher - OSPCB",35.13,84.27,2.6,153.95,78.79,28.7,14.5,7.78,7.39,2.33,40.81,8,5,2,36.45,37.77,30.905,84.27,84.27,2.83,78.9,28.290714285714284,87.76142857142857,2.810000000000001,80.61999999999999,1
2019-08-18,"Talcher Coalfields,Talcher - OSPCB",17.76,84.27,2.55,165.54,83.76,26.5,29.0,8.24,8.96,2.19,41.38,8,6,2,35.13,36.45,37.77,84.27,84.27,2.6,78.79,30.389285714285712,86.70571428571428,2.7000000000000015,78.84000000000002,1
2019-08-19,"Talcher Coalfields,Talcher - OSPCB",12.7,84.27,2.76,180.79,76.58,27.8,5.8,9.47,7.19,1.82,40.42,8,0,2,17.76,35.13,36.45,84.27,84.27,2.55,83.76,29.76071428571429,84.27,2.6600000000000015,80.48333333333333,1
2019-08-20,"Talcher Coalfields,Talcher - OSPCB",15.9,49.37,3.19,180.95,83.74,28.2,7.3,8.54,7.34,1.81,40.18,8,1,2,12.7,17.76,35.13,84.27,84.27,2.76,76.58,27.822142857142858,84.27,2.636666666666668,79.71,1
2019-08-21,"Talcher Coalfields,Talcher - OSPCB",24.21,69.3,2.91,159.9,84.18,27.7,5.3,6.81,7.53,2.14,40.18,8,2,2,15.9,12.7,17.76,49.37,84.27,3.19,83.74,26.659285714285716,79.28428571428572,2.8333333333333344,81.36,1
2019-08-22,"Talcher Coalfields,Talcher - OSPCB",38.94,97.62,2.67,167.75,82.63,28.0,10.7,7.32,7.99,2.2,39.94,8,3,2,24.21,15.9,12.7,69.3,84.27,2.91,84.18,25.702857142857145,77.14571428571428,2.9533333333333345,81.5,1
2019-08-23,"Talcher Coalfields,Talcher - OSPCB",34.45,61.9,2.94,171.13,91.06,27.5,21.3,6.67,7.6,2.67,40.4,8,4,2,38.94,24.21,15.9,97.62,49.37,2.67,82.63,25.870000000000005,79.05285714285715,2.9233333333333342,83.51666666666667,1
2019-08-24,"Talcher Coalfields,Talcher - OSPCB",36.49,86.09,2.97,178.82,86.75,26.8,18.1,6.76,7.63,2.75,40.81,8,5,2,34.45,38.94,24.21,61.9,69.3,2.94,91.06,25.584285714285716,75.85714285714286,2.8400000000000016,85.95666666666666,1
2019-08-25,"Talcher Coalfields,Talcher - OSPCB",30.03,70.2,3.27,192.04,87.84,26.4,35.9,7.03,7.69,2.41,40.91,8,6,2,36.49,34.45,38.94,86.09,97.62,2.97,86.75,25.778571428571432,76.11714285714287,2.8600000000000017,86.81333333333333,1
2019-08-26,"Talcher Coalfields,Talcher - OSPCB",18.89,82.49,2.85,176.76,84.56,26.3,28.5,7.65,7.62,2.11,41.25,8,0,2,30.03,36.49,34.45,70.2,61.9,3.27,87.84,27.53142857142857,74.10714285714286,3.060000000000002,88.55,1
2019-08-27,"Talcher Coalfields,Talcher - OSPCB",31.86,104.39,3.04,149.23,83.71,27.6,4.9,9.12,7.22,2.64,42.38,8,1,2,18.89,30.03,36.49,82.49,86.09,2.85,84.56,28.415714285714284,73.85285714285715,3.030000000000001,86.38333333333333,1
2019-08-28,"Talcher Coalfields,Talcher - OSPCB",24.28,117.94,2.77,149.64,80.95,27.6,0.2,8.66,7.28,2.39,42.79,8,2,2,31.86,18.89,30.03,104.39,70.2,3.04,83.71,30.695714285714285,81.71285714285715,3.0533333333333346,85.37,1
2019-08-29,"Talcher Coalfields,Talcher - OSPCB",25.77,73.8,2.66,171.32,81.48,27.3,14.6,8.23,7.61,2.19,43.54,8,3,2,24.28,31.86,18.89,117.94,82.49,2.77,80.95,30.70571428571429,88.66142857142857,2.886666666666668,83.07333333333334,1
2019-08-30,"Talcher Coalfields,Talcher - OSPCB",34.07,83.89,2.82,190.6,79.27,27.6,7.2,5.7,8.2,1.18,48.97,8,4,2,25.77,24.28,31.86,73.8,104.39,2.66,81.48,28.82428571428571,85.25857142857144,2.8233333333333346,82.04666666666667,1
2019-08-31,"Talcher Coalfields,Talcher - OSPCB",15.03,47.77,2.58,203.04,76.96,27.7,2.3,3.18,9.09,0.39,49.22,8,5,2,34.07,25.77,24.28,83.89,117.94,2.82,79.27,28.77,88.4,2.7500000000000013,80.56666666666668,1
2019-09-01,"Talcher Coalfields,Talcher - OSPCB",15.47,37.34,3.04,196.71,85.55,28.1,9.3,3.91,14.34,0.89,27.58,9,6,2,15.03,34.07,25.77,47.77,73.8,2.58,76.96,25.70428571428571,82.92571428571429,2.686666666666668,79.23666666666666,1
2019-09-02,"Talcher Coalfields,Talcher - OSPCB",20.3,55.75,2.94,154.89,84.89,27.2,98.7,4.16,8.01,1.24,16.22,9,0,2,15.47,15.03,34.07,37.34,83.89,3.04,85.55,23.624285714285715,78.23142857142857,2.813333333333335,80.59333333333332,1
2019-09-03,"Talcher Coalfields,Talcher - OSPCB",19.9,53.98,2.62,161.26,86.55,27.0,29.4,4.74,7.87,1.55,65.47,9,1,2,20.3,15.47,15.03,55.75,47.77,2.94,84.89,23.825714285714287,74.41142857142857,2.853333333333335,82.46666666666665,1
2019-09-04,"Talcher Coalfields,Talcher - OSPCB",31.45,59.08,3.18,197.6,84.05,27.0,17.3,7.6,7.64,1.32,50.0,9,2,2,19.9,20.3,15.47,53.98,37.34,2.62,86.55,22.117142857142856,67.21,2.8666666666666676,85.66333333333334,1
2019-09-05,"Talcher Coalfields,Talcher - OSPCB",19.74,52.11,2.64,167.74,83.43,27.0,31.1,0.72,8.67,1.39,11.19,9,3,2,31.45,19.9,20.3,59.08,55.75,3.18,84.05,23.14142857142857,58.80142857142857,2.9133333333333353,85.16333333333334,1
2019-09-06,"Talcher Coalfields,Talcher - OSPCB",16.99,36.38,2.62,161.05,85.93,27.2,22.6,7.61,8.6,1.34,9.73,9,4,2,19.74,31.45,19.9,52.11,53.98,2.64,83.43,22.28,55.70285714285715,2.813333333333335,84.67666666666668,1
2019-09-07,"Talcher Coalfields,Talcher - OSPCB",13.24,36.24,2.47,198.91,92.31,26.6,51.7,8.73,7.33,0.95,25.81,9,5,2,16.99,19.74,31.45,36.38,59.08,2.62,85.93,19.84,48.91571428571428,2.813333333333335,84.47000000000001,1
2019-09-08,"Talcher Coalfields,Talcher - OSPCB",23.72,44.48,2.93,212.07,87.62,27.5,4.1,9.35,7.61,1.07,21.13,9,6,2,13.24,16.99,19.74,36.24,52.11,2.47,92.31,19.584285714285716,47.26857142857143,2.5766666666666684,87.22333333333334,1
2019-09-09,"Talcher Coalfields,Talcher - OSPCB",25.5,60.19,2.99,189.18,84.86,28.3,1.5,7.88,7.59,1.16,23.75,9,0,2,23.72,13.24,16.99,44.48,36.38,2.93,87.62,20.762857142857143,48.28857142857142,2.673333333333335,88.62,1
2019-09-10,"Talcher Coalfields,Talcher - OSPCB",22.02,64.55,2.91,190.52,84.24,27.6,19.2,8.2,7.41,1.04,35.9,9,1,2,25.5,23.72,13.24,60.19,36.24,2.99,84.86,21.505714285714284,48.92285714285714,2.796666666666668,88.26333333333332,1
2019-09-11,"Talcher Coalfields,Talcher - OSPCB",33.28,89.79,3.41,197.04,88.31,27.1,23.0,6.75,7.96,1.22,30.99,9,2,2,22.02,25.5,23.72,64.55,44.48,2.91,84.24,21.80857142857143,50.43285714285714,2.9433333333333347,85.57333333333332,1
2019-09-12,"Talcher Coalfields,Talcher - OSPCB",24.02,51.01,2.24,222.48,90.21,27.2,5.2,6.25,8.04,1.05,19.51,9,3,2,33.28,22.02,25.5,89.79,60.19,3.41,88.31,22.07,54.81999999999999,3.103333333333335,85.80333333333333,1
2019-09-13,"Talcher Coalfields,Talcher - OSPCB",20.03,52.46,2.8,205.78,85.11,27.4,8.8,5.75,7.88,1.1,10.56,9,4,2,24.02,33.28,22.02,51.01,64.55,2.24,90.21,22.681428571428572,54.66285714285714,2.853333333333335,87.58666666666666,1
2019-09-14,"Talcher Coalfields,Talcher - OSPCB",25.09,70.47,2.53,176.99,82.69,28.2,1.2,9.38,7.36,1.41,8.63,9,5,2,20.03,24.02,33.28,52.46,89.79,2.8,85.11,23.11571428571429,56.96,2.816666666666668,87.87666666666667,1
2019-09-15,"Talcher Coalfields,Talcher - OSPCB",24.63,76.77,2.52,188.09,83.51,28.1,7.9,8.48,7.4,1.19,7.21,9,6,2,25.09,20.03,24.02,70.47,51.01,2.53,82.69,24.808571428571433,61.85,2.5233333333333348,86.00333333333333,1
2019-09-16,"Talcher Coalfields,Talcher - OSPCB",21.34,74.98,2.66,214.95,79.75,28.3,3.7,8.48,7.4,1.11,5.16,9,0,2,24.63,25.09,20.03,76.77,52.46,2.52,83.51,24.938571428571432,66.46285714285715,2.6166666666666676,83.77,1
2019-09-17,"Talcher Coalfields,Talcher - OSPCB",14.15,46.61,2.43,209.48,78.13,28.0,2.2,8.74,7.41,0.85,2.1,9,1,2,21.34,24.63,25.09,74.98,70.47,2.66,79.75,24.344285714285718,68.57571428571428,2.5700000000000016,81.98333333333333,1
2019-09-18,"Talcher Coalfields,Talcher - OSPCB",14.4,44.23,2.58,183.3,85.48,27.2,5.5,8.07,12.1,0.91,2.23,9,2,2,14.15,21.34,24.63,46.61,76.77,2.43,78.13,23.22,66.01285714285714,2.5366666666666684,80.46333333333332,1
2019-09-19,"Talcher Coalfields,Talcher - OSPCB",9.37,37.82,2.86,199.54,79.51,27.2,3.6,9.35,7.25,0.85,1.9,9,3,2,14.4,14.15,21.34,44.23,74.98,2.58,85.48,20.52285714285714,59.50428571428572,2.556666666666668,81.12,1
2019-09-20,"Talcher Coalfields,Talcher - OSPCB",15.46,55.67,2.77,201.16,79.95,27.3,2.6,8.27,9.18,1.01,1.88,9,4,2,9.37,14.4,14.15,37.82,46.61,2.86,79.51,18.43,57.620000000000005,2.623333333333335,81.04,1
2019-09-21,"Talcher Coalfields,Talcher - OSPCB",27.88,89.21,2.62,189.29,75.02,27.9,0.5,1.11,8.41,1.15,2.51,9,5,2,15.46,9.37,14.4,55.67,44.23,2.77,79.95,17.777142857142856,58.07857142857142,2.736666666666668,81.64666666666666,1
2019-09-22,"Talcher Coalfields,Talcher - OSPCB",18.55,47.75,2.67,184.45,87.5,27.5,6.1,1.42,12.73,1.25,3.0,9,6,2,27.88,15.46,9.37,89.21,37.82,2.62,75.02,18.175714285714285,60.75571428571429,2.7500000000000013,78.16,1
2019-09-23,"Talcher Coalfields,Talcher - OSPCB",13.56,34.64,2.67,186.99,83.98,26.6,13.1,1.93,8.26,1.03,1.93,9,0,2,18.55,27.88,15.46,47.75,55.67,2.67,87.5,17.307142857142857,56.61,2.686666666666668,80.82333333333334,1
2019-09-24,"Talcher Coalfields,Talcher - OSPCB",7.87,19.54,2.66,189.04,88.91,25.7,26.9,0.87,8.4,1.0,2.42,9,1,2,13.56,18.55,27.88,34.64,89.21,2.67,83.98,16.195714285714285,50.847142857142856,2.6533333333333347,82.16666666666667,1
2019-09-25,"Talcher Coalfields,Talcher - OSPCB",9.08,14.3,2.05,182.87,85.97,25.1,28.1,5.9,8.190000000000001,0.69,0.93,9,2,2,7.87,13.56,18.55,19.54,47.75,2.66,88.91,15.298571428571426,46.980000000000004,2.666666666666668,86.79666666666667,1
2019-09-26,"Talcher Coalfields,Talcher - OSPCB",10.29,25.61,2.72,203.08,81.92,25.4,7.3,10.93,7.98,0.92,6.42,9,3,2,9.08,7.87,13.56,14.3,34.64,2.05,85.97,14.53857142857143,42.70428571428571,2.4600000000000013,86.28666666666668,1
2019-10-01,"Talcher Coalfields,Talcher - OSPCB",15.55,25.61,2.86,152.92,79.83,26.8,8.0,3.33,8.3,0.34,42.55,10,1,3,10.29,9.08,7.87,25.61,19.54,2.72,81.92,14.67,40.959999999999994,2.4766666666666683,85.59999999999998,1
2019-10-02,"Talcher Coalfields,Talcher - OSPCB",29.91,25.61,2.79,160.75,76.34,27.4,2.8,2.67,8.45,0.52,34.4,10,2,3,15.55,10.29,9.08,25.61,14.3,2.86,79.83,14.682857142857143,36.66571428571428,2.543333333333335,82.57333333333334,1
2019-10-10,"Talcher Coalfields,Talcher - OSPCB",10.36,50.5,2.54,177.16,76.6,26.3,11.4,10.58,6.88,0.9,28.48,10,3,3,29.91,15.55,10.29,25.61,25.61,2.79,76.34,14.972857142857142,27.580000000000002,2.7900000000000014,79.36333333333333,1
2019-10-11,"Talcher Coalfields,Talcher - OSPCB",13.23,51.23,2.55,171.1,78.25,26.2,16.6,9.79,7.17,1.11,26.72,10,4,3,10.36,29.91,15.55,50.5,25.61,2.54,76.6,13.802857142857144,27.972857142857144,2.7300000000000018,77.58999999999999,1
2019-10-12,"Talcher Coalfields,Talcher - OSPCB",33.88,58.75,3.13,179.07,82.87,27.0,4.0,9.24,7.19,1.89,27.88,10,5,3,13.23,10.36,29.91,51.23,25.61,2.55,78.25,13.755714285714285,30.342857142857145,2.6266666666666683,77.06333333333333,1
2019-10-13,"Talcher Coalfields,Talcher - OSPCB",31.23,57.17,2.91,142.58,82.76,26.3,19.2,9.14,7.29,2.02,31.68,10,6,3,33.88,13.23,10.36,58.75,50.5,3.13,82.87,17.47142857142857,35.94428571428572,2.7400000000000007,79.24,1
2019-10-14,"Talcher Coalfields,Talcher - OSPCB",23.53,51.61,3.15,164.35,73.79,27.0,0.0,8.98,7.25,1.77,30.39,10,0,3,31.23,33.88,13.23,57.17,51.23,2.91,82.76,20.635714285714283,42.06857142857143,2.8633333333333346,81.29333333333334,1
2019-10-15,"Talcher Coalfields,Talcher - OSPCB",29.83,63.53,2.88,182.82,74.38,26.8,0.1,7.77,7.4,1.37,28.85,10,1,3,23.53,31.23,33.88,51.61,58.75,3.15,73.79,22.527142857142856,45.78285714285714,3.0633333333333344,79.80666666666667,1
2019-10-16,"Talcher Coalfields,Talcher - OSPCB",29.3,64.0,2.69,173.7,77.22,26.6,0.0,8.0,7.37,1.6,29.16,10,2,3,29.83,23.53,31.23,63.53,57.17,2.88,74.38,24.56714285714286,51.2,2.9800000000000018,76.97666666666667,1
2019-10-17,"Talcher Coalfields,Talcher - OSPCB",16.8,55.74,2.59,204.11,78.44,26.4,1.1,9.24,7.22,1.06,28.22,10,3,3,29.3,29.83,23.53,64.0,51.61,2.69,77.22,24.48,56.684285714285714,2.906666666666668,75.13,1
2019-10-18,"Talcher Coalfields,Talcher - OSPCB",13.81,54.93,2.83,192.03,77.53,26.9,0.5,11.4,6.97,0.94,24.78,10,4,3,16.8,29.3,29.83,55.74,63.53,2.59,78.44,25.400000000000002,57.432857142857145,2.720000000000001,76.67999999999999,1
2019-10-19,"Talcher Coalfields,Talcher - OSPCB",16.55,46.68,2.7,204.06,76.13,27.1,0.1,11.53,6.98,1.12,25.21,10,5,3,13.81,16.8,29.3,54.93,64.0,2.83,77.53,25.482857142857142,57.96142857142858,2.7033333333333345,77.73,1
2019-10-20,"Talcher Coalfields,Talcher - OSPCB",21.85,52.58,2.73,197.28,78.11,27.3,0.4,11.73,6.95,1.07,27.54,10,6,3,16.55,13.81,16.8,46.68,55.74,2.7,76.13,23.00714285714286,56.23714285714285,2.7066666666666683,77.36666666666667,1
2019-10-21,"Talcher Coalfields,Talcher - OSPCB",32.06,66.06,3.13,147.81,85.6,27.3,1.7,11.89,6.92,1.89,34.4,10,0,3,21.85,16.55,13.81,52.58,54.93,2.73,78.11,21.66714285714286,55.58142857142857,2.753333333333335,77.25666666666667,1
2019-10-22,"Talcher Coalfields,Talcher - OSPCB",17.5,51.37,2.74,208.3,76.9,27.4,0.6,11.4,6.99,1.3,34.46,10,1,3,32.06,21.85,16.55,66.06,46.68,3.13,85.6,22.88571428571429,57.64571428571429,2.853333333333335,79.94666666666667,1
2019-10-23,"Talcher Coalfields,Talcher - OSPCB",11.46,50.92,2.62,225.94,88.47,25.4,30.3,9.84,7.2,1.0,31.3,10,2,3,17.5,32.06,21.85,51.37,52.58,2.74,76.9,21.124285714285715,55.90857142857143,2.8666666666666676,80.20333333333333,1
2019-10-24,"Talcher Coalfields,Talcher - OSPCB",7.88,50.02,2.32,171.13,93.31,23.8,100.5,8.91,7.33,0.88,27.87,10,3,3,11.46,17.5,32.06,50.92,66.06,2.62,88.47,18.575714285714287,54.04,2.8300000000000014,83.65666666666667,1
2019-10-25,"Talcher Coalfields,Talcher - OSPCB",12.66,43.55,2.32,148.51,85.22,25.4,25.6,7.39,8.23,1.35,27.67,10,4,3,7.88,11.46,17.5,50.02,51.37,2.32,93.31,17.301428571428573,53.222857142857144,2.5600000000000014,86.22666666666667,1
2019-10-26,"Talcher Coalfields,Talcher - OSPCB",24.84,58.45,2.57,174.58,85.48,24.7,2.5,5.01,7.81,1.8,30.29,10,5,3,12.66,7.88,11.46,43.55,50.92,2.32,85.22,17.13714285714286,51.59714285714285,2.4200000000000013,89.0,1
2019-10-27,"Talcher Coalfields,Talcher - OSPCB",23.61,51.99,2.7,181.46,85.8,26.4,0.1,5.89,7.75,1.58,30.63,10,6,3,24.84,12.66,7.88,58.45,50.02,2.57,85.48,18.321428571428573,53.27857142857143,2.4033333333333347,88.00333333333333,1
2019-10-28,"Talcher Coalfields,Talcher - OSPCB",19.64,70.42,2.73,180.31,83.16,26.1,2.3,5.62,7.76,1.33,30.08,10,0,3,23.61,24.84,12.66,51.99,43.55,2.7,85.8,18.572857142857142,53.19428571428572,2.5300000000000016,85.5,1
2019-10-29,"Talcher Coalfields,Talcher - OSPCB",22.51,66.21,2.59,175.41,79.02,26.2,0.1,4.94,7.84,1.38,30.13,10,1,3,19.64,23.61,24.84,70.42,58.45,2.73,83.16,16.798571428571428,53.81714285714286,2.666666666666668,84.81333333333333,1
2019-10-30,"Talcher Coalfields,Talcher - OSPCB",28.76,74.86,2.6,174.78,80.49,26.6,0.5,4.41,7.91,1.74,30.71,10,2,3,22.51,19.64,23.61,66.21,51.99,2.59,79.02,17.514285714285712,55.93714285714286,2.6733333333333342,82.65999999999998,1
2019-10-31,"Talcher Coalfields,Talcher - OSPCB",31.12,64.68,2.77,157.38,80.58,26.5,0.4,3.86,7.98,2.2,31.8,10,3,3,28.76,22.51,19.64,74.86,70.42,2.6,80.49,19.985714285714288,59.357142857142854,2.6400000000000015,80.89,1
2019-11-01,"Talcher Coalfields,Talcher - OSPCB",30.68,60.88,2.75,107.68,73.21,26.8,0.0,3.99,7.94,2.71,33.9,11,4,3,31.12,28.76,22.51,64.68,66.21,2.77,80.58,23.305714285714284,61.451428571428565,2.6533333333333347,80.02999999999999,1
2019-11-02,"Talcher Coalfields,Talcher - OSPCB",45.32,64.4,2.49,133.84,75.22,26.3,0.0,3.36,8.05,2.92,35.16,11,5,3,30.68,31.12,28.76,60.88,74.86,2.75,73.21,25.88,63.92714285714287,2.7066666666666683,78.09333333333333,1
2019-11-03,"Talcher Coalfields,Talcher - OSPCB",73.53,87.8,2.51,190.83,73.9,25.9,0.0,3.0,8.09,2.84,36.17,11,6,3,45.32,30.68,31.12,64.4,64.68,2.49,75.22,28.805714285714284,64.77714285714286,2.6700000000000017,76.33666666666666,1
2019-11-04,"Talcher Coalfields,Talcher - OSPCB",49.38,63.27,3.14,125.18,69.22,26.0,0.0,2.42,8.31,2.72,35.22,11,0,3,73.53,45.32,30.68,87.8,60.88,2.51,73.9,35.93714285714286,69.89285714285714,2.5833333333333344,74.11,1
2019-11-05,"Talcher Coalfields,Talcher - OSPCB",47.6,68.55,3.17,138.13,73.55,26.2,0.0,1.93,8.3,2.48,35.69,11,1,3,49.38,73.53,45.32,63.27,64.4,3.14,69.22,40.18571428571429,68.87142857142858,2.7133333333333347,72.78,1
2019-11-06,"Talcher Coalfields,Talcher - OSPCB",48.63,262.45,3.47,139.31,76.66,25.1,0.0,2.01,8.38,2.17,35.61,11,2,3,47.6,49.38,73.53,68.55,87.8,3.17,73.55,43.769999999999996,69.20571428571428,2.9400000000000013,72.22333333333334,1
2019-11-07,"Talcher Coalfields,Talcher - OSPCB",47.48,506.22,3.09,126.84,73.33,24.2,0.0,1.3,8.48,2.12,36.44,11,3,3,48.63,47.6,49.38,262.45,63.27,3.47,76.66,46.60857142857144,96.00428571428571,3.2600000000000016,73.14333333333333,1
2019-11-08,"Talcher Coalfields,Talcher - OSPCB",57.36,512.09,2.77,123.58,70.76,23.8,0.2,2.11,8.34,1.61,36.15,11,4,3,47.48,48.63,47.6,506.22,68.55,3.09,73.33,48.94571428571429,159.08142857142857,3.2433333333333345,74.51333333333334,1
2019-11-09,"Talcher Coalfields,Talcher - OSPCB",27.87,78.3,2.9,137.96,75.19,24.8,0.0,1.99,8.2,1.16,35.37,11,5,3,57.36,47.48,48.63,512.09,262.45,2.77,70.76,52.75714285714286,223.54000000000002,3.110000000000001,73.58333333333333,1
2019-11-10,"Talcher Coalfields,Talcher - OSPCB",15.3,76.49,3.32,136.5,73.75,25.2,0.0,2.4,8.15,1.16,34.51,11,6,3,27.87,57.36,47.48,78.3,506.22,2.9,75.19,50.26428571428572,225.5257142857143,2.9200000000000013,73.09333333333332,1
2019-11-11,"Talcher Coalfields,Talcher - OSPCB",30.94,158.68,3.2,124.81,71.47,24.5,0.0,6.8,6.95,1.68,35.34,11,0,3,15.3,27.87,57.36,76.49,512.09,3.32,73.75,41.94571428571429,223.91000000000003,2.996666666666668,73.23333333333333,1
2019-11-12,"Talcher Coalfields,Talcher - OSPCB",58.41,228.87,3.17,142.66,69.76,23.9,0.0,10.4,5.47,1.7,38.86,11,1,3,30.94,15.3,27.87,158.68,78.3,3.2,71.47,39.31142857142857,237.54000000000002,3.140000000000002,73.47000000000001,1
2019-11-13,"Talcher Coalfields,Talcher - OSPCB",72.15,203.64,3.15,140.34,72.99,23.2,0.0,10.29,5.49,1.9,39.21,11,2,3,58.41,30.94,15.3,228.87,76.49,3.17,69.76,40.855714285714285,260.4428571428571,3.2300000000000018,71.66000000000001,1
2019-11-14,"Talcher Coalfields,Talcher - OSPCB",80.61,252.36,3.35,142.25,72.99,23.0,0.0,10.71,5.45,2.2,39.11,11,3,3,72.15,58.41,30.94,203.64,158.68,3.15,72.99,44.215714285714284,252.0414285714286,3.1733333333333342,71.40666666666668,1
2019-11-15,"Talcher Coalfields,Talcher - OSPCB",81.64,254.38,3.15,141.56,74.26,22.8,0.0,9.29,5.63,2.22,38.95,11,4,3,80.61,72.15,58.41,252.36,228.87,3.35,72.99,48.94857142857143,215.7757142857143,3.223333333333335,71.91333333333333,1
2019-11-16,"Talcher Coalfields,Talcher - OSPCB",83.92,251.59,3.38,150.32,73.84,23.5,0.0,9.09,5.65,2.33,38.63,11,5,3,81.64,80.61,72.15,254.38,203.64,3.15,74.26,52.41714285714285,178.96,3.216666666666668,73.41333333333334,1
2019-11-17,"Talcher Coalfields,Talcher - OSPCB",63.08,245.04,3.54,146.64,72.59,23.8,0.0,8.38,5.73,1.94,39.12,11,6,3,83.92,81.64,80.61,251.59,252.36,3.38,73.84,60.424285714285716,203.71571428571428,3.293333333333335,73.69666666666666,1
2019-11-18,"Talcher Coalfields,Talcher - OSPCB",106.21,273.58,3.44,127.91,88.18,24.0,0.0,8.57,5.82,2.36,42.29,11,0,3,63.08,83.92,81.64,245.04,254.38,3.54,72.59,67.25,227.7942857142857,3.356666666666668,73.56333333333333,1
2019-11-19,"Talcher Coalfields,Talcher - OSPCB",67.39,190.28,3.2,172.22,75.07,23.5,0.0,9.92,5.54,1.96,39.36,11,1,3,106.21,63.08,83.92,273.58,251.59,3.44,88.18,78.00285714285714,244.20857142857145,3.4533333333333345,78.20333333333333,1
2019-11-20,"Talcher Coalfields,Talcher - OSPCB",62.18,198.17,3.42,177.09,71.92,22.9,0.0,9.53,5.59,1.43,39.13,11,2,3,67.39,106.21,63.08,190.28,245.04,3.2,75.07,79.28571428571429,238.6957142857143,3.3933333333333344,78.61333333333333,1
2019-11-21,"Talcher Coalfields,Talcher - OSPCB",76.35,248.94,3.68,156.47,75.83,22.9,0.0,8.88,5.68,1.88,39.21,11,3,3,62.18,67.39,106.21,198.17,273.58,3.42,71.92,77.86142857142856,237.91428571428568,3.353333333333335,78.39,1
2019-11-22,"Talcher Coalfields,Talcher - OSPCB",93.95,288.27,3.3,152.55,77.59,23.5,0.0,8.68,5.71,2.15,40.09,11,4,3,76.35,62.18,67.39,248.94,190.28,3.68,75.83,77.25285714285714,237.4257142857143,3.433333333333335,74.27333333333333,1
2019-11-23,"Talcher Coalfields,Talcher - OSPCB",100.93,251.34,3.5,166.48,75.4,23.6,0.0,7.86,5.89,2.53,39.99,11,5,3,93.95,76.35,62.18,288.27,198.17,3.3,77.59,79.01142857142858,242.26714285714283,3.466666666666668,75.11333333333334,1
2019-11-28,"Talcher Coalfields,Talcher - OSPCB",72.8,239.03,8.7,112.0,79.0,23.7,0.0,6.13,3.28,0.76,15.33,11,3,3,100.93,93.95,76.35,251.34,248.94,3.5,75.4,81.44142857142857,242.23142857142855,3.4933333333333345,76.27333333333333,1
2019-11-29,"Talcher Coalfields,Talcher - OSPCB",124.3,357.69,7.6,111.0,77.0,23.9,0.0,14.04,12.26,1.99,28.15,11,4,3,72.8,100.93,93.95,239.03,288.27,8.7,79.0,82.83,241.37285714285716,5.166666666666668,77.33,1
2019-11-30,"Talcher Coalfields,Talcher - OSPCB",100.84,328.89,3.04,135.75,68.5,24.4,0.0,30.26,33.59,1.38,38.7,11,5,3,124.3,72.8,100.93,357.69,251.34,7.6,77.0,85.41428571428571,253.38857142857142,6.600000000000001,77.13333333333333,1
2019-12-01,"Talcher Coalfields,Talcher - OSPCB",81.67,259.87,3.45,179.84,77.44,23.8,0.0,33.72,38.38,0.99,44.58,12,6,0,100.84,124.3,72.8,328.89,239.03,3.04,68.5,90.19285714285715,273.19,6.446666666666668,74.83333333333333,1
2019-12-02,"Talcher Coalfields,Talcher - OSPCB",82.14,267.6,3.48,179.44,78.27,23.6,0.0,41.18,41.81,1.0,36.43,12,0,0,81.67,100.84,124.3,259.87,357.69,3.45,77.44,92.97714285714287,282.0042857142857,4.696666666666668,74.31333333333333,1
2019-12-03,"Talcher Coalfields,Talcher - OSPCB",97.91,260.47,3.74,175.09,76.81,23.2,0.0,40.32,45.43,1.55,30.78,12,1,0,82.14,81.67,100.84,267.6,328.89,3.48,78.27,93.80428571428571,284.67,3.3233333333333346,74.73666666666666,1
2019-12-04,"Talcher Coalfields,Talcher - OSPCB",60.9,210.7,3.28,161.34,69.01,23.0,0.0,23.42,44.013333333333335,0.7,27.36,12,2,0,97.91,82.14,81.67,260.47,259.87,3.74,76.81,94.36999999999999,280.6985714285714,3.556666666666668,77.50666666666666,1
